,B2,B3,B4,B5,B6,B7,B8,id
1970,0.9852620959281921,0.9906723499298096,0.9955755472183228,0.9943112134933472,0.9955890774726868,0.9975156784057617,0.996394693851471,ROI_1577/20190713T105629_20190713T105628_T30UYU
1971,0.9790469408035278,0.9838521480560303,0.9909989833831787,0.981360912322998,0.992382287979126,0.9968138933181763,0.9886317253112793,ROI_1577/20190827T105621_20190827T110526_T30UYU
1972,0.9936362504959106,0.9951446056365967,0.9967835545539856,0.99722820520401,0.997978925704956,0.998452365398407,0.998098611831665,ROI_1577/20190908T105029_20190908T105028_T30UYU
1973,0.9829710721969604,0.9976359009742737,0.9984257221221924,0.9983629584312439,0.9991922378540039,0.999398946762085,0.9991968274116516,ROI_1577/20191026T110141_20191026T110443_T30UYU
1974,0.7646964192390442,0.9454585313796997,0.9618391394615173,0.9653444290161133,0.9747249484062195,0.9769454002380371,0.977898895740509,ROI_1577/20200121T105341_20200121T105429_T30UYU
1975,0.9724555015563965,0.9871055483818054,0.993972897529602,0.9946508407592773,0.9964667558670044,0.9976394176483154,0.9972628951072693,ROI_1598/20190912T175931_20190912T180039_T14VNL
1976,,,,,,,,ROI_1598/20200219T180401_20200219T180424_T14VNL
1977,,,,,,,,ROI_1598/20200322T174919_20200322T175638_T14VNL
1978,,,,,,,,ROI_1598/20200416T174911_20200416T175652_T14VNL
1979,,,,,,,,ROI_1598/20200419T175911_20200419T180006_T14VNL
1980,,,,,,,,ROI_1625/20191207T182741_20191207T182739_T12TWT
1981,0.9446387887001038,0.9719273447990417,0.9840448498725891,0.9820002913475037,0.9831355214118958,0.9829375147819519,0.9844760298728943,ROI_1625/20191219T181749_20191219T181747_T12TWT
1982,0.9752216935157776,0.9828975796699524,0.9869945645332336,0.9825520515441895,0.9843636751174927,0.9844120740890503,0.987677276134491,ROI_1625/20200417T180909_20200417T181108_T12TWT
1983,0.9753943681716919,0.9830663204193115,0.9864411950111389,0.9749873280525208,0.9761857390403748,0.9780417680740356,0.9830155968666077,ROI_1625/20200505T181921_20200505T182137_T12TWT
1984,0.9820894002914429,0.9885213375091553,0.9926861524581909,0.9899412393569946,0.9904558062553406,0.9918940663337708,0.9927230477333069,ROI_1625/20200604T181931_20200604T182227_T12TWT
1985,,,,,,,,ROI_1638/20190402T074611_20190402T080856_T35HLC
1986,0.9749583601951599,0.9802550077438354,0.9857256412506104,0.9866219758987427,0.9855622053146362,0.9856337308883667,0.9822120070457458,ROI_1638/20190917T075609_20190917T082612_T35HLC
1987,0.9936331510543823,0.9958345890045166,0.9956527948379517,0.9937958717346191,0.9937426447868347,0.9945657849311829,0.9959558844566345,ROI_1638/20200127T075201_20200127T081349_T35HLC
1988,0.9658353328704834,0.9774579405784607,0.9773462414741516,0.9859843254089355,0.9828392863273621,0.9825875759124756,0.9840203523635864,ROI_1638/20200511T074609_20200511T081827_T35HLC
1989,,,,,,,,ROI_1638/20200603T075609_20200603T082744_T35HLC
1990,0.9667147994041443,0.9747405052185059,0.9838111400604248,0.9837047457695007,0.9898444414138794,0.9934069514274597,0.9912158846855164,ROI_1712/20200120T053129_20200120T053410_T43QDG
1991,0.8655987977981567,0.9325395822525024,0.937987208366394,0.9561505913734436,0.972157895565033,0.9770950675010681,0.9712211489677429,ROI_1712/20200224T052811_20200224T053954_T43QDG
1992,0.966558039188385,0.9756942391395569,0.9823392629623413,0.982202410697937,0.9872804284095764,0.990444540977478,0.9877768754959106,ROI_1712/20200404T052641_20200404T053351_T43QDG
1993,0.9914197325706482,0.9945275783538818,0.9963056445121765,0.9954187273979187,0.9975962042808533,0.9984678626060486,0.9978910088539124,ROI_1712/20200718T052649_20200718T053707_T43QDG
1994,0.9862574934959412,0.9901384115219116,0.993721067905426,0.9928972125053406,0.9971222877502441,0.9981734156608582,0.9974939227104187,ROI_1712/20200728T052649_20200728T053303_T43QDG
1995,0.9994609355926514,0.9997674822807312,0.999853253364563,0.9998977780342102,0.9998986721038818,0.9998965263366699,0.9999472498893738,ROI_1723/20190408T044701_20190408T045407_T45RXP
1996,0.9912155270576477,0.991010308265686,0.9904271960258484,0.9872387647628784,0.988065242767334,0.9878374338150024,0.9878553152084351,ROI_1723/20190518T044701_20190518T045535_T45RXP
1997,0.9852569103240967,0.9888009428977966,0.9899981617927551,0.9837275743484497,0.9850801229476929,0.9852091670036316,0.9871417880058289,ROI_1723/20190627T044701_20190627T045030_T45RXP
1998,,,,,,,,ROI_1723/20200325T043659_20200325T044244_T45RXP
1999,0.993002712726593,0.9950763583183289,0.9962315559387207,0.9911854863166809,0.993868887424469,0.9957420825958252,0.9949292540550232,ROI_1723/20200402T044701_20200402T045415_T45RXP
2000,0.927313506603241,0.9376473426818848,0.9538646936416626,0.9770445823669434,0.9968412518501282,0.9983757138252258,0.998350203037262,ROI_1780/20190415T075611_20190415T080233_T39VWE
2001,0.9949039220809937,0.9985215067863464,0.9991421103477478,0.9991620779037476,0.9995566010475159,0.999721884727478,0.9996426105499268,ROI_1780/20190704T075611_20190704T075614_T39VWE
2002,,,,,,,,ROI_1780/20191128T075251_20191128T075251_T39VWE
2003,0.9786897301673889,0.9872429370880127,0.9899450540542603,0.9898963570594788,0.9941521883010864,0.9958705902099609,0.9943470358848572,ROI_1780/20200514T075609_20200514T080021_T39VWE
2004,0.9937527179718018,0.9949567914009094,0.9938734769821167,0.9953386783599854,0.9987019896507263,0.9992873072624207,0.9989179968833923,ROI_1780/20200608T075621_20200608T080252_T39VWE
2005,0.9846805930137634,0.9915723204612732,0.9827539920806885,0.9929749965667725,0.9943554401397705,0.9963623881340027,0.9938465356826782,ROI_1836/20180715T105029_20180715T105300_T31TDN
2006,0.9869716763496399,0.9884258508682251,0.989589512348175,0.9878093004226685,0.9908183813095093,0.9922010898590088,0.9938778877258301,ROI_1836/20181212T105439_20181212T105647_T31TDN
2007,0.8868192434310913,0.9827859401702881,0.990074872970581,0.9908608794212341,0.9904511570930481,0.9911589622497559,0.989545464515686,ROI_1836/20190215T105131_20190215T105128_T31TDN
2008,0.991599440574646,0.9962154626846313,0.9969343543052673,0.996404230594635,0.9971516132354736,0.9980952143669128,0.9973912835121155,ROI_1836/20190506T105031_20190506T105031_T31TDN
2009,0.9714235663414001,0.9906311631202698,0.9882181882858276,0.9898527264595032,0.9929879307746887,0.9956663250923157,0.9933197498321533,ROI_1836/20190720T105039_20190720T105755_T31TDN
2010,,,,,,,,ROI_1923/20190108T150721_20190108T150715_T19PGQ
2011,0.9999781250953674,0.9999946355819702,0.999997615814209,0.9999951124191284,0.9999914765357971,0.9999902248382568,0.9999942779541016,ROI_1923/20190324T150719_20190324T150720_T19PGQ
2012,0.9991154074668884,0.9996156096458435,0.9996123909950256,0.9995394349098206,0.9994780421257019,0.9995228052139282,0.9998346567153931,ROI_1923/20191104T150721_20191104T150723_T19PGQ
