,B1,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B11,B12,IDK,id
0,0.07387341558933258,0.05937623232603073,0.03619607910513878,0.02125728689134121,0.020036857575178146,0.020841656252741814,0.01754186861217022,0.017611710354685783,0.020359862595796585,0.07339930534362793,0.007045781705528498,0.0078122722916305065,0.0,ROI_0001/20190212T142031_20190212T143214_T19FDF
1,0.07339950650930405,0.05611221492290497,0.03394582122564316,0.020564576610922813,0.020129837095737457,0.01865348219871521,0.018378565087914467,0.018751181662082672,0.01860325038433075,0.05414192005991936,0.008293340913951397,0.008966838009655476,0.0,ROI_0001/20190304T142031_20190304T142654_T19FDF
2,0.03592332452535629,0.02519872784614563,0.01924225315451622,0.018493283540010452,0.018969345837831497,0.017746610566973686,0.01851438358426094,0.019057054072618484,0.021832682192325592,0.04387817904353142,0.02281971275806427,0.0219098050147295,0.0,ROI_0001/20190316T141049_20190316T142437_T19FDF
3,0.026632139459252357,0.020563000813126564,0.019270092248916626,0.009749536402523518,0.00834110751748085,0.007850158959627151,0.009500316344201565,0.013631779700517654,0.012659587897360325,0.04680261388421059,0.01161331869661808,0.011045214720070362,0.0,ROI_0001/20190525T141059_20190525T142053_T19FDF
4,0.07086880505084991,0.05525026470422745,0.032376471906900406,0.019769014790654182,0.01924511417746544,0.019751276820898056,0.019520346075296402,0.0180681049823761,0.02247380092740059,0.054259926080703735,0.013062399812042713,0.013870161958038807,0.0,ROI_0001/20200308T141731_20200308T143551_T19FDF
5,0.010005802847445011,0.024515096098184586,0.005552766378968954,0.009985292330384254,0.007409995421767235,0.006164111662656069,0.005512405652552843,0.007726614363491535,0.011872317641973495,0.02920841984450817,0.01359430979937315,0.011217525228857994,0.0,ROI_0010/20190125T112341_20190125T112624_T28QFG
6,0.020041070878505707,0.017546778544783592,0.026018422096967697,0.015296212397515774,0.015203675255179405,0.015731260180473328,0.017733730375766754,0.020899737253785133,0.017858458682894707,0.05659020319581032,0.01302883867174387,0.013859091326594353,0.0,ROI_0010/20190724T112121_20190724T113118_T28QFG
7,0.01191835105419159,0.017172634601593018,0.020154358819127083,0.014195387251675129,0.011351672001183033,0.010921540670096874,0.014955897815525532,0.021244289353489876,0.015991607680916786,0.04369139298796654,0.024576198309659958,0.0209063570946455,0.0,ROI_0010/20190813T112121_20190813T113228_T28QFG
8,0.030925750732421875,0.0189291313290596,0.02102963626384735,0.01350543275475502,0.012577317655086517,0.013811684213578701,0.010900040157139301,0.017346719279885292,0.017015662044286728,0.04019070789217949,0.020139360800385475,0.04163690283894539,0.0,ROI_0010/20190907T112119_20190907T112853_T28QFG
9,0.04785114899277687,0.07821714133024216,0.0560070164501667,0.06199480593204498,0.0568789467215538,0.09051060676574707,0.05655306577682495,0.08454354107379913,0.06157487630844116,0.10173649340867996,0.10824030637741089,0.05806545913219452,0.0,ROI_0010/20190922T112111_20190922T113547_T28QFG
10,0.01873745396733284,0.01812419667840004,0.01982209086418152,0.030623996630311012,0.030858483165502548,0.013973881490528584,0.013300703838467598,0.01765815168619156,0.024823639541864395,0.05838179215788841,0.02898264303803444,0.015583818778395653,0.0,ROI_0011/20190130T103251_20190130T104108_T31REP
11,0.011565037071704865,0.016711771488189697,0.008798697032034397,0.01661188155412674,0.011045491322875023,0.010282110422849655,0.008770101703703403,0.010536719113588333,0.01377165038138628,0.027563270181417465,0.0317612960934639,0.019508663564920425,0.0,ROI_0011/20190306T103019_20190306T103540_T31REP
